ctxkey,pattern,histlen,pc,bw,bctx
15577,92280841,9,140323396289064,2,140323390866027
9448,513945626,26,140323392348670,64,140323392348564
6683,126320653,13,140323393801021,2,140323391262681
1044,126045195,11,140323390192005,2,140323390214518
14694,179716114,18,140323398435509,2,140323400079174
2477,204945427,19,140323396732655,64,140323388538678
8482,262271008,32,140323401024057,64,140323390920919
10771,323431437,13,140323397401148,2,140323388057107
7842,136983568,16,140323041308906,2,140323035503968
10771,348350470,6,140323388057562,2,140323388057107
10877,213743637,21,140323393762321,64,140323393762242
14461,101738522,26,140323392347859,64,140323390781497
6965,238093344,32,140323396732394,64,140323396732325
7908,197040142,14,140323392347826,64,140323392349247
2477,173014035,19,140323396732407,64,140323388538678
10521,459553824,32,140323398470618,2,140323398461815
3100,217370638,14,140323396762325,64,140323396763094
9916,343965717,21,140323396496016,2,140323393804700
7908,34701327,15,140323392347738,64,140323392349247
5126,308845578,10,140323400559715,2,140323391032532
15821,326924316,28,140323396732867,64,140323388538678
9992,302027794,18,140323396766191,64,140323396764615
15139,381000722,18,140323392349624,64,140323390866009
9129,249711633,17,140323391285625,2,140323390866027
15821,127479840,32,140323396732407,64,140323388538678
11007,209542164,20,140323396763770,64,140323401027553
11007,297545749,21,140323396763446,64,140323390781497
10771,184795142,6,140323397401970,2,140323388057107
5106,231263249,17,140323396766131,64,140323396764615
15049,458798089,9,140323406773705,64,140323387756688
11800,118381600,32,140323396761889,64,140323389375965
14078,293698574,14,140323391492905,2,140323387757424
9342,455030805,21,140323396766191,64,140323396670289
9342,285410322,18,140323396766295,64,140323396670289
15750,3696649,9,18446744071579342017,2,18446744071579342010
15037,344309774,14,140323396287428,2,140323389197817
6136,66390032,16,140323398430048,2,140323390849928
3471,523949069,13,140323393818108,2,140323393819069
2669,380891149,13,140323035452404,64,140323035496902
1465,505834510,14,140323393800068,2,140323393800369
14474,319625229,13,140323406774044,2,140323397757190
2805,235031558,6,140323397412870,2,140323388976385
1921,166209550,14,140323396768662,64,140323396732440
7250,471913486,14,140323392349609,64,140323392347861
4448,168130588,28,140323396763568,64,140323396588468
13091,488965133,13,140323390999365,64,140323390999239
3614,419146758,6,140323397922238,2,140323397922210
10180,384402464,32,140323392347859,64,140323390781497
2908,405742613,21,140323396732386,64,140323396732440
10668,318430217,9,140323398461211,2,140323398460758
13369,207200265,9,18446744071586878998,2,18446744071579266195
10154,89295888,16,140323397430829,2,140323397415396
13369,389300238,14,18446744071586878970,2,18446744071579266195
6191,189919248,16,140323397411655,2,140323391266425
3803,25562144,32,140323396766131,64,140323397928657
6178,153308166,6,140323391521992,2,140323398427390
4038,306067480,24,140323397411655,2,140323392010754
9486,18182162,18,140323388965196,2,140323397413526
12247,128025619,19,140323396766191,64,140323390781497
3214,5959706,26,140323396736919,64,140323396737187
785,211908624,16,140323392349609,64,140323392347861
3471,248037382,6,140323393818106,2,140323393819069
6252,453643266,2,140323398308002,2,140323398441762
6252,440132614,6,140323398307959,2,140323398441762
11862,84174872,24,140323396766131,64,140323390781497
8478,437042196,20,140323396766131,64,140323396766211
8835,503433222,6,140323393330693,2,140323393330415
15830,450244623,15,140323397927583,2,140323393315962
11764,145400860,28,140323396766191,64,140323397928657
8417,30659610,26,140323396732407,64,140323396732440
15319,465544205,13,140323389373855,2,140323389373561
15319,93317134,14,140323389373797,2,140323389373561
2536,54021133,13,140323398444611,2,140323390834798
3079,352036896,32,140323396766498,64,140323396766211
11788,384402441,9,140323390901842,2,140323391485358
8835,186654733,13,140323393330919,2,140323393330415
10668,355128329,9,140323398470639,2,140323398460758
1017,123808794,26,140323401017676,64,140323401021747
1032,366899216,16,140323396766295,64,140323396761056
1032,37206037,21,140323396766295,64,140323396761056
1032,479530005,21,140323396766131,64,140323396761056
11442,465719309,13,140323396279082,2,140323396279202
1740,125169688,24,140323397415268,2,140323392202288
1740,327045139,19,140323397415268,2,140323392202288
13965,415893526,22,140323406602167,2,140323406493669
3471,426251276,12,140323393818108,2,140323393819069
8835,57838602,10,140323391071216,2,140323393521575
6900,484934684,28,140323396766191,64,140323397928657
14308,448835590,6,140323398243592,2,140323397572428
10771,93455370,10,140323397401696,2,140323388057107
12282,124831770,26,140323396732407,64,140323388538678
4588,330512394,10,140323392350449,64,140323392350501
15260,18081806,14,140323406416896,2,140323406604628
6848,33133600,32,140322915425299,2,140322914656318
16152,227627018,10,140323397439926,2,140323398799304
15508,68908046,14,140323401021738,2,140323401018242
11451,247843855,15,140323390894154,2,140323389176121
11451,71955470,14,140323397830658,2,140323398442039
9469,506176530,18,140323393774247,2,140323393799917
15897,106633222,6,140323398425742,2,140323391261641
2742,172536853,21,140323396758231,64,140323396760149
4752,535689237,21,140323396682342,2,140323391464582
5530,422614025,9,140323390924684,2,140323387758928
5482,20299797,21,140323396766295,64,140323396670289
5530,452468756,20,140323397431773,64,140323390760711
15830,435380234,10,140323393318020,2,140323393315962
9185,365067283,19,140323396757878,64,140323396758257
13269,492540954,26,140323396766131,64,140323397928657
187,118072335,15,140323396764488,64,140323396588468
61,443125773,13,140323391092126,2,140323391068877
15260,94815251,19,140323406416679,2,140323406604628
12253,155296777,9,18446744071587236583,2,18446744071578860419
15455,142930964,20,140323406774208,64,140323397927460
11451,529333263,15,140323397830683,2,140323398442039
8844,62178317,13,140323392084274,2,140323392085572
10264,451489808,16,140323397932707,2,140323397494422
4830,450746382,14,140323392348670,64,140323392348564
1871,26490899,19,140323396760880,64,140323396760149
5530,212085776,16,140323390924572,2,140323387758928
10097,32790548,20,140323396802135,2,140323391261529
5423,439692316,28,140323398427187,2,140323398420985
813,64956440,24,140323397514034,64,140323401023859
6066,398713868,12,140323396280431,2,140323396280354
3713,58316819,19,140323396766131,64,140323396764538
16131,410191890,18,140323396760966,64,140323396760149
6263,256858128,16,140323396598301,2,140323396721861
8023,122962957,13,140323396732407,64,140323396732440
14364,393998364,28,140323397831186,64,140323396588468
12891,283023379,19,140323396766191,64,140323397928657
1871,240892942,14,140323401059460,2,140323401021199
4955,520421390,14,140323035509585,64,140323035492680
15830,96037897,9,140323397927736,2,140323393315962
8813,183712787,19,140323396732309,64,140323396732907
6529,347691040,32,140323396689544,64,140323396689392
3041,479362066,18,140323389452006,2,140323389586927
3041,394807310,14,140323389452006,2,140323389586927
14700,497923086,14,140323406599695,2,140323406539126
11637,250614810,26,140323396766498,64,140323396766211
14685,79948809,9,140323397562847,2,140323397561773
14847,53629958,6,140322915119758,2,140323035516861
8967,230233103,15,140323396737169,64,140323396737105
9469,299051017,9,140323393774230,2,140323393799917
2742,147894289,17,140323397428500,2,140323397419012
5482,392246289,17,140323390828538,64,140323390828490
7775,499128333,13,140323396766295,2,140323388955051
13353,349182997,21,140323041789857,64,140323035630712
2848,74540038,6,140323398427743,2,140323398442110
10771,119558150,6,140323397401910,2,140323388057107
13411,207126534,6,140323393463107,2,140323397561731
2166,349605902,14,140323398420957,2,140323398441762
9465,54209553,17,140323390219367,2,140323389447255
9992,80410644,20,140323396766131,64,140323396764615
9992,25015318,22,140323396766191,64,140323396764615
6231,69431316,20,140323406773446,2,140323389336111
6389,301522980,36,18446744071579371633,64,18446744071579360426
8931,323405837,13,140323390526974,2,140323390480877
6651,363393034,10,140323401037766,2,140323401065599
15896,322267157,21,140323398441568,2,140323398277084
4962,443422742,22,18446744071586857765,2,18446744071586860152
8611,422268952,24,140323041789871,64,140323035630712
6175,318962712,24,140323389376596,64,140323397913766
14036,335201291,11,140323391010041,2,140323393503312
10771,336228361,9,140323397401422,2,140323388057107
8087,263881749,21,140323396766131,64,140323388538646
15559,5068820,20,140323398236383,2,140323388136951
10882,158710816,32,140323392349624,64,140323388538646
2669,67671053,13,140323391285625,2,140323391285309
10771,435694602,10,140323388057562,2,140323388057107
9992,58386452,20,140323396766191,64,140323396764615
4464,340802573,13,140323391310168,2,140323398765010
10641,244390921,9,140323035511620,64,140323035496902
10771,295197706,10,140323397402244,2,140323388057107
4693,114989092,36,140323397929328,2,140323391449639
10771,526081033,9,140323397402184,2,140323388057107
10771,277457935,15,140323397402589,2,140323388057107
3864,140747786,10,140323393804884,2,140323390897184
10771,424755210,10,140323397402518,2,140323388057107
12813,266390539,11,140323392346272,2,140323392346759
10771,353462288,16,140323397401402,2,140323388057107
13604,99377178,26,140323396736919,64,140323396737187
3042,117211154,18,140323396764376,64,140323397928657
14254,478751772,28,140323396759849,64,140323396762042
9677,190145555,19,140323396800798,64,140323397927495
13492,147509276,28,140323396766131,64,140323396764538
15766,79038488,24,140323391038183,64,140323390929905
10532,293674006,22,140323396760880,64,140323388538646
1304,451022861,13,140323393761492,2,140323390910102
14451,70880265,9,140323396289143,64,140323396290110
13269,333269018,26,140323396766131,64,140323397928657
13269,176240666,26,140323396766131,64,140323397928657
5137,230724614,6,140323401060428,2,140323401058111
14587,320627728,16,140323396762127,64,140323391265945
14303,347310094,14,140323391076703,2,140323391052679
13209,521670665,9,140323389862487,2,140323389863759
14254,339453966,14,140323396732462,2,140323396732928
4302,390402074,26,140323396732867,64,140323396689635
6849,9982989,13,140323389861332,2,140323391261449
3006,153907214,14,140323398210895,2,140323398799304
15657,395010064,16,140323398461211,2,140323398463003
15657,46912525,13,140323398461163,2,140323398463003
9405,163724294,6,18446744071580368036,2,18446744071580368019
11378,154910729,9,140323393784452,2,140323393796544
4225,462259222,22,140323396729464,64,140323390866009
4225,61800474,26,140323396729407,64,140323390866009
16274,460432404,20,140323397924255,64,140323389197623
2848,315129865,9,140323393521546,2,140323390967964
2033,58364939,11,140323397934323,2,140323398421823
7183,176876576,32,140323396736919,64,140323396730086
4225,473977884,28,140323396729385,64,140323390866009
108,419618836,20,140323397921420,2,140323388955246
6231,361948177,17,140323406773705,2,140323389336111
11366,425411593,9,140323035452391,2,140323035453094
2893,149182479,15,140323392349624,64,140323391271900
11654,198788107,11,140323401021738,2,140323401021756
13388,241187866,26,140323398781946,64,140323397915481
12065,119428114,18,140323396802183,2,140323391259401
14721,135069712,16,140323397921370,2,140323388971989
8788,513028109,13,140323391003812,2,140323391003858
168,525342735,15,140323397932727,64,140323390781510
6476,214317076,20,140323396758231,64,140323396588468
790,195847188,20,140323396732655,64,140323396689635
790,23659536,16,140323396732867,64,140323396689635
2263,172049425,17,140323396766131,64,140323396670289
8878,41080860,28,140323393762321,64,140323393762482
4583,443915292,28,140323396732386,64,140323388538678
3101,219949073,17,140323396759849,64,140323396760149
15078,187599886,14,18446744071580266208,2,18446744071579125608
15532,189189146,26,140323396689254,64,140323388538678
3159,394968088,24,140323396732431,64,140323396732907
4401,296488976,16,140323397914174,2,140323390852603
11320,27150357,21,140323396766131,64,140323390781497
5728,463726602,10,140323389374211,2,140323391522736
13060,71837711,15,140323396800811,64,140323388538646
7184,379810827,11,140323398460945,2,140323398750448
2058,235106321,17,140323396732821,64,140323391271900
3684,108001299,19,140323396763426,64,140323396766529
11593,305616922,26,140323396757878,64,140323396758257
12805,367634464,32,140323398732207,64,140323398733110
10784,185669638,6,140323400039871,2,140323387760208
9130,301670410,10,140323397427869,2,140323398969318
8788,238273553,17,140323391003845,2,140323391003858
10083,160998409,9,140323393323163,2,140323393334833
7266,221864974,14,140323398425742,2,140323398425320
3243,326037526,22,140323396764642,64,140323396765908
10083,79178762,10,140323393323397,2,140323393334833
4561,152973329,17,140323396766295,64,140323396766399
8987,315268109,13,140323406772955,2,140323406288621
1739,142977042,18,140323398724035,2,140323396843993
10829,54784026,26,140323397411006,2,140323401017757
4342,84085769,9,140323397443599,2,140323397443332
743,168693782,22,140323396761499,64,140323401027652
14663,436003866,26,140323397831266,64,140323396763546
2985,217170958,14,140323035489733,2,140323035498489
246,357579795,19,140323396763426,64,140323396766529
2634,125587470,14,140323396736870,64,140323391271900
3368,413808649,9,140323390889877,2,140323390910110
2985,255310866,18,140323035489733,2,140323035498489
11488,135928853,21,140323393483779,2,140323397541976
13336,235224086,22,140323396763446,64,140323390781497
15372,321053705,9,140323391288544,2,140323391290274
10698,61133850,26,140323398730729,64,140323398731074
13264,110348300,12,140323393521546,2,140323393841784
11488,325189649,17,140323393483779,2,140323397541976
4514,167944212,20,140323396764488,64,140323396588468
7875,67018765,13,140323398470618,2,140323398461815
1795,51637259,11,140323406772965,2,140323396765891
5846,61574170,26,140323035630738,64,140323041773714
11949,443062290,18,140323396766131,64,140323390781497
16115,76308502,22,140323397831186,64,140323396763546
11662,465262616,24,140323392350017,64,140323392350599
1852,345502737,17,140323396732407,64,140323396732440
1852,529398803,19,140323396732655,64,140323396732440
10602,59086872,24,140323396766191,64,140323397928657
4342,135364618,10,140323397443607,2,140323397443332
8556,204948496,16,140323400616565,2,140323400031628
11311,486692892,28,140323390968267,64,140323408555486
12193,455262221,13,140323391010041,2,140323398286119
1314,55129099,11,140323397505857,2,140323400443550
3761,456306697,9,140323041773514,2,140323041774365
13742,120844298,10,140323396767321,64,140323396730490
7790,245288978,18,140323396732655,64,140323388538678
13892,10263578,26,140323396763770,64,140323396763527
8549,460891145,9,140323035503644,2,140323035464585
155,25146390,22,140323396760966,64,140323396763527
4342,169387017,9,140323397443509,2,140323397443332
11031,206534673,17,140323398435439,2,140323391262809
8518,126496789,21,140323396736919,64,140323396737187
9325,39912476,28,140323035630760,64,140323041773714
6142,390695950,14,140323396766191,2,140323387757424
3788,122839050,10,140323393440634,64,140323387756688
6205,149255187,19,140323396760966,64,140323396761173
10582,526968845,13,140323401034884,2,140323390830228
5171,475762694,6,140323398241797,2,140323397914511
9387,334507022,14,140323035489911,64,140323035521095
15782,222154772,20,140323396732309,64,140323396732457
2839,330953747,19,140323035452509,2,140323035440019
12473,84884499,19,140323389882337,64,140323389882180
9325,228165658,26,140323390893161,64,140323388539290
9325,232527900,28,140323035630730,64,140323041773714
4104,500038678,22,140323396732407,64,140323396732440
13963,161172498,18,140323396763770,64,140323396763527
3265,224960518,6,140323392349624,64,140323390866009
6018,501996554,10,140323035491696,2,140323035520956
6142,521259029,21,140323396766131,2,140323387757424
6142,505515018,10,140323393320219,2,140323387757424
6241,193147914,10,140323390895517,2,140323390895087
4559,30991373,13,140323392427636,2,140323391262681
4329,223398921,9,18446744071580544355,64,18446744071589333600
13388,429194257,17,140323398781946,64,140323397915481
10602,390679574,22,140323396766191,64,140323397928657
5460,486975505,17,140323396732407,64,140323396732325
9419,444868628,20,140323393501750,2,140323398421169
5152,96766992,16,140323396760880,64,140323396763527
1804,76262402,2,140323397923056,2,140323398325302
6142,17922065,17,140323396766191,2,140323387757424
3878,506484742,6,140323391425015,2,140323391593828
1804,442034185,9,140323397923056,2,140323398325302
8518,318808085,21,140323396689544,64,140323388538646
1804,308242454,22,140323397923056,2,140323398325302
227,122901530,26,140323396736932,64,140323396737187
2197,44311570,18,140323400450334,2,140323391260713
15489,324701193,9,140323393830702,2,140323393825763
7992,150622225,17,140323389375775,2,140323401294164
13632,532206608,16,140323392349252,64,140323392347913
9325,207265820,28,140323035630738,64,140323041773714
7638,166240262,6,140323401024972,2,140323401033110
11259,503513110,22,140323392348544,64,140323392348681
979,314389525,21,140323390968267,64,140323401042719
11157,7404550,6,140323396244847,2,140323396245107
5011,75185167,15,140323398703766,64,140323390926584
14681,253899790,14,18446744071580304096,64,18446744071580306417
5460,130426901,21,140323400031649,2,140323396469308
12158,351275021,13,140323396771402,2,140323397925228
3684,116094990,14,140323390549436,2,140323390549292
6948,508460047,15,140323396764376,64,140323397928657
2404,151699458,2,140323397806760,2,140323397807446
5831,373505035,11,140323398450555,2,140323398447099
11676,305783820,12,140323406710782,2,140323400578592
7856,103513094,6,18446744071579371449,2,18446744071579358504
9123,160670737,17,140323398461163,2,140323398461951
8518,336293901,13,18446744071586280957,64,18446744071586017638
3192,110594,2,140323393320219,2,140323393319444
11612,213028878,14,140323390890202,2,140323390889806
13975,443573276,28,140323396729390,64,140323390866009
1413,211766288,16,140323392350449,64,140323392350501
9739,50187290,26,140323396762567,64,140323396762460
7771,361757713,17,140323392347859,64,140323390781497
9583,243085340,28,140323396732655,64,140323396732325
8074,329456646,6,140323390922667,2,140323389448120
545,285189140,20,140323396729967,2,140323391271977
11358,173610012,28,140323390892949,64,140323388539290
7266,50827277,13,140323390900991,2,140323393763898
9325,280256540,28,140323035630760,64,140323041773714
7638,459659290,26,140323396762127,64,140323391457029
14247,145321996,12,140323396737273,64,140323396729501
15418,164788244,20,140323396689378,64,140323396733346
9726,320491539,19,140323396766131,64,140323390781497
607,358403088,16,140323392350449,64,140323392350501
13993,446981148,28,140323398421043,2,140323398420985
15694,319388681,9,140323035480425,2,140323035477020
6033,332978195,19,140323392348352,2,140323398816953
6798,386887698,18,140323401042515,64,140323401042427
15564,112309261,13,140323388550222,2,140323391316238
9477,481438736,16,140323390032805,2,140323390033193
3708,371137556,20,140323396766295,64,140323396766211
728,239470610,18,140323393322480,2,140323393322638
15467,77900826,26,140323397415268,2,140323397411865
13297,288924682,10,140323398432528,2,140323391266233
15850,362343439,15,140323392349316,64,140323392349247
5338,142929952,32,140323398280473,2,140323398441762
7999,512951322,26,140323398420957,64,140323401022181
5833,32916494,14,140323396766232,64,140323396766529
10212,150886414,14,140323396736919,64,140323396737187
12527,310284312,24,140323396732407,64,140323388538678
5833,118630409,9,140323392350437,64,140323392350501
1478,323627018,10,140323397502902,2,140323397508596
8062,2987029,21,140323396766109,64,140323396764615
12644,88168454,6,140323408129677,64,140323408132457
3828,383358995,19,140323396732655,64,140323396732457
8744,286960668,28,140323396732386,64,140323396732440
5083,388826134,22,140323396758231,64,140323396762042
10212,7157781,21,140323396736844,64,140323396737187
15350,30922765,13,140323400431906,2,140323400449964
12041,489260064,32,140323396766191,64,140323396761056
5833,190587918,14,140323392350454,64,140323392350501
15451,449672209,17,140323398415270,2,140323398119413
14709,11131910,6,140323398443794,2,140323398445569
14756,313957390,14,18446744071579495559,2,18446744071579496494
6881,514566150,6,140323396283514,2,140323390866027
1845,374014989,13,140323391481587,2,140323391260713
5833,352425998,14,140323392350449,64,140323392350501
10010,454573084,28,140323396766191,64,140323396670289
11674,207270934,22,140323396732394,64,140323396732440
4159,295427090,18,140323396764642,64,140323396765908
2562,427423753,9,140323396732462,64,140323396732440
10345,375531534,14,140323397411655,64,140323397411101
12766,31195160,24,140323398462623,2,140323391273946
2718,350588954,26,140323390852951,2,140323390852782
3292,189786136,24,140323390828497,64,140323390828490
5178,200125457,17,140323400039823,2,140323387757792
15998,411405325,13,140323398235734,2,140323391310690
3793,463975442,18,140323393330633,64,140323393331315
14367,396294165,21,140323396732386,64,140323391271900
12432,3920910,14,140323398441645,2,140323400444160
8196,264377355,11,140323397870184,64,140323408555486
15831,157548563,19,140323398428593,2,140323391449639
6150,510011410,18,140323397927080,2,140323401032710
3793,230137875,19,140323393330633,64,140323393331315
12525,296488974,14,140323397929258,2,140323397924557
15983,381344778,10,140323398420919,64,140323397494745
4261,342364192,32,140323396737084,64,140323396730490
6727,80278547,19,140323396766191,64,140323390781497
12482,268339222,22,18446744071579373520,64,18446744071579370060
3708,79471633,17,140323396766131,64,140323396766211
10730,518031371,11,140323397408448,2,140323388057036
3109,377199638,22,140323396757878,64,140323396762042
7184,38725652,20,140323396288591,2,140323396290174
6033,5227540,20,140323392349624,64,140323388538646
2718,303606794,10,140323390852897,2,140323390852782
1599,361761816,24,140323396732394,64,140323396732325
12005,332962835,19,140323396766131,64,140323396766211
2718,361970697,9,140323390852876,2,140323390852782
6632,327803913,9,140323401031503,2,140323390827538
6632,511972376,24,140323396736932,64,140323396737187
9382,299740184,24,140323396766131,64,140323390781497
15163,153033749,21,140323392347859,64,140323390781497
8963,214876184,24,140323396729967,64,140323396729501
2527,380022799,15,140323398429595,2,140323391265849
8862,118906895,15,140323396732407,64,140323396732325
14241,77763610,26,140323401042388,64,140323408555486
11229,422019086,14,140323398754152,2,140323398737001
11374,385001482,10,140322915645690,64,140322915632362
11001,313019403,11,140323391068818,2,140323391093229
5262,14650389,21,140323396736919,64,140323396737187
11001,242851849,9,140323391068818,2,140323391093229
5262,360437788,28,140323396736919,64,140323396737187
8151,211152910,14,140323396736919,64,140323396737105
13954,317116432,16,140323398749604,2,140323390893110
15622,364068870,6,18446744071586834041,2,18446744071579576948
11556,84081670,6,140323391459091,2,140323391459080
12584,415592466,18,140323396763573,64,140323396760831
7681,529653774,14,140323406772965,2,140323393320257
10184,453063690,10,140323398744160,2,140323398744118
7404,13426720,32,140323396763770,64,140323396588468
12584,105287694,14,140323396763568,64,140323396760831
7303,387045395,19,140323401017676,2,140323391260713
11488,70144022,22,140323393483779,2,140323397541976
743,281395216,16,140323391323826,2,140323391329777
4872,159238170,26,140323396766295,64,140323396670289
8332,33669129,9,140323397929835,2,140323397922210
3764,536429590,22,140323396736919,64,140323396737187
10061,466845724,28,140323396766191,64,140323396670289
8802,430051349,21,140323396763770,64,140323396763527
11001,336135183,15,140323391068942,2,140323391093229
11001,202029071,15,140323391068735,2,140323391093229
5733,368773126,6,140323398443835,2,140323391262857
11488,371393542,6,140323397542364,2,140323397541976
7400,406073372,28,140323396766191,64,140323390781497
15372,257498136,24,140323396763770,64,140323401027553
13579,226549775,15,140323398462641,64,140323388538935
11692,128476166,6,140323391308309,2,140323401436028
7875,175808529,17,140323398298075,2,140323398295455
7875,509787142,6,140323398290265,2,140323398295455
15622,58955800,24,18446744071586833992,2,18446744071579576948
7445,10743822,14,140323406773329,2,140323406288621
13027,503932934,6,140323391049595,2,140323391039165
6750,166418438,6,140323396803581,2,140323396798982
5471,94916625,17,140323390996807,2,140323391020457
8994,148036636,28,140322915362659,2,140322915432302
10655,58208277,21,140323396766498,64,140323396764632
9428,63584276,20,140323391298088,2,140323393565544
281,291863580,28,140323396732407,64,140323388538678
459,68397065,9,140323397548243,2,140323397547307
3020,196678672,16,140323398280127,2,140323398441762
16124,126927893,21,140323396762127,64,140323396762609
281,346577932,12,140323398427784,2,140323391266233
11809,307992592,16,140323396759849,64,140323396761056
11252,301572116,20,140323396732309,64,140323388538678
6106,279531530,10,140323392340245,2,140323392326736
445,378949664,32,140323396732407,64,140323388538678
728,64379923,19,140323393322480,2,140323393322638
5473,125607956,20,140323396766131,64,140323396764632
11033,205004828,28,140323390892949,64,140323388539290
2730,19427334,6,140323397914847,2,140323397914902
12309,377223187,19,140323406774208,64,140323387756688
9428,505470994,18,140323391296783,2,140323393565544
9428,120295440,16,140323391298088,2,140323393565544
1531,265449504,32,140323401024057,64,140323401021747
13206,350880780,12,140323393773185,2,140323398423638
15622,275417094,6,18446744071586834013,2,18446744071579576948
527,408460316,28,140323396763770,64,140323396588468
8661,103986204,28,140323398461211,64,140323398461315
7547,191574030,14,140323396766295,64,140323396764538
1454,340884490,10,140323398442270,2,140323398442050
13031,117097494,22,140323397829801,64,140323392348681
349,77964303,15,140323396762325,64,140323396763094
6987,163169295,15,140323035502770,2,140323035498991
16259,364913666,2,140323398421087,2,140323397914107
281,108647442,18,140323401018754,2,140323391266233
12329,111632408,24,140323396766131,64,140323396670289
6833,493345809,17,140323406602558,2,140323406378541
316,413254669,13,18446744071579354919,2,18446744071579421184
8663,143804438,22,140323396766131,64,140323396764538
16378,337096721,17,140323396766191,64,140323397829813
11111,175569934,14,140323396736919,64,140323396737105
15876,401416210,18,140323393769411,64,140323393769696
11132,32640010,10,140323396722879,64,140323390769658
3322,193182739,19,140323396757878,64,140323396762042
9400,58665998,14,140323393319672,2,140323397926962
7952,3319822,14,140323396762721,2,140323389445660
7952,389718026,10,140323396288526,2,140323396292460
622,520832011,11,18446744071580551587,2,18446744071580540732
7601,141541393,17,140323398436640,2,140323397915263
4739,119744534,22,140323396762127,64,140323391265945
15411,432389133,13,140323390900509,2,140323390901361
9154,199864330,10,140323392350454,64,140323392350501
12723,34728984,24,140323396732407,64,140323390781545
3745,181986326,22,140323393757461,64,140323393770934
7877,368444435,19,140323389860960,2,140323390766715
10869,308038672,16,140323391038152,64,140323390929905
6462,239661075,19,140323396729967,64,140323390781497
316,9844749,13,18446744071579354919,2,18446744071579421184
2815,140721166,14,140323391455773,64,140323401027652
2959,482720786,18,140323396766191,64,140323396766399
13370,45175836,28,140323035630848,64,140323041773614
12246,230544405,21,140323396766191,64,140323396670289
12246,292688916,20,140323396766295,64,140323396670289
1334,27443202,2,140323396289679,2,140323397928280
15208,324951068,28,140323396766131,64,140323397928657
7734,129033226,10,140323389790780,2,140323391005080
9854,200019981,13,140323389903258,2,140323389898546
15208,294078483,19,140323396766295,64,140323397928657
13900,477775887,15,140323391038183,2,140323401119168
13035,42693634,2,140323397552615,2,140323397506435
6381,40018950,6,140323397419746,2,140323391262857
9614,498494483,19,140323397651894,2,140323387757936
7856,121296914,18,18446744071586033515,64,18446744071586029371
3326,393822221,13,140323398469729,2,140323398470800
7108,72490010,26,140323396732386,64,140323390781545
13626,214483982,14,140323397931254,2,140323401017730
6381,457817101,13,140323397428396,2,140323391262857
7601,406453266,18,140323398436640,2,140323397915263
15635,116753429,21,140323396766295,64,140323397928657
10552,349305874,18,140323396766131,64,140323396766399
11188,527826957,13,140323398279528,2,140323393431136
5373,116110342,6,140323400536684,2,140323398061339
7422,327262220,12,140323397562694,2,140323406773726
15552,484546572,12,140323390900509,2,140323390897950
15552,84547598,14,140323390900663,2,140323390897950
9714,389975064,24,140323398421013,64,140323398442362
3637,458271754,10,18446744071579504495,2,18446744071579357573
7648,421708810,10,140323398450538,2,140323398450602
9154,519709715,19,140323396763770,64,140323396761173
6691,343931930,26,140323396766295,64,140323396761056
2655,345420824,24,140323390968267,64,140323401042719
5211,208564246,22,140323396759849,64,140323396761056
14483,245527565,13,140323398072967,2,140323398072481
2655,459221016,24,140323390896571,2,140323390896349
2156,94372873,9,140323398729395,64,140323408555486
8544,242179093,21,140323398235557,2,140323397913780
11188,37922834,18,140323398279528,2,140323393431136
3137,478390290,18,18446744071579367993,2,18446744071579359949
11188,228342802,18,140323398279506,2,140323393431136
4176,55393304,24,140323396736937,64,140323396737187
4910,499981327,15,18446744071579368571,2,18446744071579369834
12844,358437914,26,140323392348670,64,140323392348564
11429,535581718,22,140323396766191,64,140323390781497
985,95681557,21,140323396766191,64,140323390781497
7725,389516308,20,140323396766191,64,140323390781497
3265,151254029,13,140323392349316,64,140323390866009
13299,335927313,17,140323396737084,64,140323388538646
2959,316321810,18,140323396766498,64,140323396766399
1168,143637530,26,140323390968212,2,140323387757936
1168,192069650,18,140323390960281,2,140323387757936
12812,162075662,14,140323391038755,2,140323391039058
10306,64520210,18,140323396766295,64,140323397928698
779,241362950,6,140323391021320,2,140323391021215
4250,87756815,15,140323391552198,64,140323397846925
1857,46685193,9,140323397412870,64,140323408555486
13626,249810968,24,140323398421043,2,140323401017730
4250,325612553,9,140323391553348,64,140323397846925
13626,35268625,17,140323398421013,2,140323401017730
633,242733074,18,140323396682342,2,140323396762645
9789,320490524,28,140323391853397,2,140323393519641
10464,345565205,21,140323396757878,64,140323396588468
4505,367484960,32,140323396763770,64,140323396763527
10831,429788173,13,140323392349624,64,140323388538646
1576,240845830,6,140323390946483,2,140323398439904
15514,389804049,17,140323396737084,64,140323396730490
15587,533032980,20,140323396766248,64,140323397928698
1168,533488655,15,140323396760970,64,140323396760149
12116,35278874,26,140323396763594,64,140323396763527
7596,438717466,26,140323396766131,64,140323397928657
14237,153216009,9,140323401057206,2,140323401019475
4012,36310026,10,140323398473069,2,140323398467728
14237,263404558,14,140323401034884,2,140323401019475
15587,178966543,15,140323396766191,64,140323397928698
3423,255915029,21,140323396689378,64,140323396733346
15587,198734865,17,140323396766295,64,140323397928698
3087,118432794,26,140323396763770,64,140323396763527
2363,258313229,13,140323391315140,2,140323388160259
14095,173020192,32,140323389376620,64,140323397430405
16307,200313874,18,140323398460547,2,140323398460679
5725,418380814,14,140323391487910,2,140323401016553
